id,name,brand,brandLine,category,subcategory,price,originalPrice,discountPercentage,size,availability,description,imageUrl,rating,reviewCount,source,url,priceRange,lowestPrice,averageRating,slug,metaTitle,metaDescription
"DGL_5010582336_1755356303101_on7lzl31k","by Billie Eilish","eilish Billie Eilish","Eilish","Zomer","Eau de parfum","€ 77,99","€ 77,99","","100 ml","AVAILABLE","Billie is haar hele leven geobsedeerd door geur, van een fascinatie voor parfumflesjes als kind tot het verzamelen van honderden geuren terwijl ze de wereld rondreisde. Om haar eerste kenmerkende geur tot leven te brengen, deelde Billie haar creatieve visie en nam ze het voortouw bij het regisseren van het flesontwerp, de verpakking, de campagne en natuurlijk de geur zelf.Eilish is een boeiende Amber Gourmand met tonen van gesuikerde bloemblaadjes, romige vanille en warme muskus, die een blij...","https://media.douglas.nl/medias/Ev1RWg1056360-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNDIyNjF8aW1hZ2UvanBlZ3xhRGRqTDJnMU1DODJNemMyTkRZM056UTFPVGs1T0M5RmRqRlNWMmN4TURVMk16WXdYekJmWjJ4dlltRnNMbXB3Wnd8OTdhNjMyYzAxYjZjYWRkNTA3MTNkMTViZDBkZWU3ZjEwY2M2ZjNmOTMzODE3OThmYTk3YTY4Mzg4NTYyYjgzYw&grid=true","4.6","439","douglas.nl","https://www.douglas.nl/nl/p/5010582336?variant=1056360","€ 77,99","","4.6","eilish-billie-eilish-by-billie-eilish","by Billie Eilish - eilish Billie Eilish | GlowLow","by Billie Eilish van eilish Billie Eilish. € 77,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011799039_1755356303101_57g0sq9cy","Body Badalada","Sol de Janeiro","","Zomer","Bodylotion","€ 26,39","€ 32,99","20.01","400 ml","AVAILABLE","Nieuwe Body Badalada™ Vitamin Infused Lotion: verzacht de droge huid 24 uur lang met een lichte hydratatie. Verrijkt met Braziliaanse suikerriet om de hydratatie aan de oppervlakte actief te stimuleren, een mix van hyaluronzuur dat vocht diep in de huidlagen trekt en de iconische Cheirosa 62 geur - het is tijd om je van je onweerstaanbare kant te laten zien met voortdurende hydratatie.","https://media.douglas.nl/medias/EIiNtV1229500-0-global.jpg?context=bWFzdGVyfGltYWdlc3w3Mzk3MXxpbWFnZS9qcGVnfGFHVTFMMmhrT1M4Mk5UUXdOekkyTWpnMU1URXdNaTlGU1dsT2RGWXhNakk1TlRBd1h6QmZaMnh2WW1Gc0xtcHdad3wxMjgwZTY3NTNkOTM1OGNhYjQyYTVmNzQ2MmYyYWI5YTliNzFjZDgwYTk2MTI1OTMxYzE3N2Q0Nzk0MmUxMmY4&grid=true","4.8","54","douglas.nl","https://www.douglas.nl/nl/p/5011799039","€ 26,39","","4.8","sol-de-janeiro-body-badalada","Body Badalada - Sol de Janeiro | GlowLow","Body Badalada van Sol de Janeiro. € 26,39. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010407123_1755356303101_0kfepxe3s","High Impact Waterproof Mascara","Clinique","","Zomer","Mascara","€ 27,99","€ 32,00","12.53","8 ml","AVAILABLE","Instant volume en lengte, zonder te klonteren of uit te lopen met de High Impact™ Waterproof Mascara van Clinique. De waterproof versie van High Impact Mascara is bestand tegen hitte, vochtigheid en een actieve dag. Veilig voor gevoelige ogen en contactlensdragers. Door oogartsen getest.De Clinique Clean-filosofieEenvoudig. Veilig. Doeltreffend.","https://media.douglas.nl/medias/zwNv1L225771-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w5MjM5NHxpbWFnZS9qcGVnfGFESTJMMmhpT1M4eE16SXhOVFEyTURVNE9UVTVPQzk2ZDA1Mk1Vd3lNalUzTnpGZk1GOWtaMnd0VGt3dWFuQm58N2JhYzkxMjhhMzM0OWQyN2U3NWI1MTY4ZWMyMDhiYjNiZDNlYWRmMzkyODIzYjFiZGZkZGY1NzBhY2YwMGY0Nw&grid=true","4.5","81","douglas.nl","https://www.douglas.nl/nl/p/5010407123","€ 27,99","","4.5","clinique-high-impact-waterproof-mascara","High Impact Waterproof Mascara - Clinique | GlowLow","High Impact Waterproof Mascara van Clinique. € 27,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011414044_1755356303101_ucmsscyg9","Melting Bronzing & Sculpting Stick","Too Faced","Chocolate Soleil","Zomer","Bronzer","€ 33,00","€ 33,00","","8 g","AVAILABLE","Too Faced chocolate soleil multifunctionele creamy bronzing en sculpting stick geeft je een natuurlijk ogende warmte en dimensie voor een magische, zonovergoten look. De creamy formule glijdt over de huid zonder aan je huid te trekken of je foundation te verstoren en het blijft wat je wilt zonder gedoe of rommel. Gemaakt met huidvriendelijke vitamine E en squaleen.Multifunctionele formule bronzes  sculpts het gezichtLichtgewicht, voelt als een tweede huidGemakkelijk te blendenTrekt niet aan d...","https://media.douglas.nl/medias/jurIWK1221880-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxMjM5Nzh8aW1hZ2UvanBlZ3xhRFkzTDJnek55ODJNemMwTWpZNE9USTRNREF6TUM5cWRYSkpWMHN4TWpJeE9EZ3dYekJmWjJ4dlltRnNMbXB3Wnd8NDhmOWE2MjdmMTJkMGI4Njg2NDQ3MzUzNTc5ZDgxMDVhMjNhYmM5MjQwZmY4ZGFkZmJkZWFmYTk4NzllMjU5MA&grid=true","4.6","88","douglas.nl","https://www.douglas.nl/nl/p/5011414044?variant=1221880","€ 33,00","","4.6","too-faced-melting-bronzing-sculpting-stick","Melting Bronzing & Sculpting Stick - Too Faced | GlowLow","Melting Bronzing & Sculpting Stick van Too Faced. € 33,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010487114_1755356303101_7gvf9kivx","Youth Power Cream","Estée Lauder","Revitalizing Supreme+","Zomer","Anti-aging verzorging","€ 61,39","€ 91,00","32.54","30 ml","AVAILABLE","Rijke multi-actieve crème: verstevigend, liftend, stralend. Uw huid kan het allemaal hebben met de Revitalizing Supreme+ Cell Power Crème van Estée Lauder: Stevigheid. Sterkte. Stralend. En een nieuwe, meer gelifte uitstraling. En dat alles in een uiterst verwennende textuur. Met collageenboostende technologie + Hibiscus Morning Bloom-extract (99% natuurlijk afgeleid)* + Moringa-extract, geeft u uw huid de kracht om haar jeugdige potentieel te onthullen. De resultaten zijn merkbaar: 93% zei d...","https://media.douglas.nl/medias/N6zfGc396962-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3wyMDkyNTh8aW1hZ2UvanBlZ3xhRFEyTDJobU5DOHhOVFk1TURjeU9UVTFNemsxTUM5T05ucG1SMk16T1RZNU5qSmZNRjlrWjJ3dFRrd3VhbkJufGY1NzI1ODkwMGRiNzhhNzg3YjAwZWM2ZmI3ZmY3MmFlZWE5NjMxMWU2YjMyNDFkNzE0MDdkZWU5OTNlNDA5MmI&grid=true","4.6","136","douglas.nl","https://www.douglas.nl/nl/p/5010487114?variant=396962","€ 61,39","","4.6","est-e-lauder-youth-power-cream","Youth Power Cream - Estée Lauder | GlowLow","Youth Power Cream van Estée Lauder. € 61,39. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_3001030841_1755356303101_4d3e17gzl","Eau de Parfum","Zadig&Voltaire","This is Her","Zomer","Eau de parfum","€ 85,06","€ 127,00","33.02","100 ml","AVAILABLE","Zadig  Voltaire - This is Her!  - Eau de ParfumThis is Her! Eau de Parfum van Zadig  Voltaire.Met Parijs als speeltuin. Kunst als inspiratie. Een rockspirit en een rebelse houding. Creëer een stijl zonder moeite. This is Her parfum is het dna van het merk Zadig  Voltaire en wordt weerspiegelt in haar alter ego: This is Him! Zij en hij zijn elkaars tegengestelden maar trekken elkaar ook aan. Een gepassioneerde liefde in zwart-wit. De chemie tussen een eeuwig jong stel is de basis van deze twee...","https://media.douglas.nl/medias/gFKqBY932451-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3wxMTAxMzV8aW1hZ2UvanBlZ3xhRGxrTDJoaU5DODBOemMzTkRJMk5ETTVNemMxT0M5blJrdHhRbGs1TXpJME5URmZNRjlrWjJ3dFRrd3VhbkJufDg5YTYzMTBlYjNlNzQwOGM3ZTFiMjM5ZjAyZDI2ZTk1NGUxYTI4MmNkYTBkNjcwOTE3YzJjMDVkZWJjYjJiNGY&grid=true","4.7","323","douglas.nl","https://www.douglas.nl/nl/p/3001030841?variant=932451","€ 85,06","","4.7","zadig-voltaire-eau-de-parfum","Eau de Parfum - Zadig&Voltaire | GlowLow","Eau de Parfum van Zadig&Voltaire. € 85,06. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010587085_1755356303101_z5mtfuvtp","Jet Set","Sol de Janeiro","Bum Bum","Zomer","Lichaamsverzorgingsset","€ 30,00","€ 30,00","","1 pieces","AVAILABLE","Sol de Janeiro - Bum Bum Jet SetBum Bum Jet Set met Brazilian Bum Bum Trio is een reisset - met de door ons lichaam geliefde bestsellers klaar voor op reis! Brazilian Bum Bum Cheirosa '62-geur.Beststellers in reisvriendelijke mini-verpakking. Brazilian Bum Bum Body Cream, Brazilian 4 Play Shower Cream-Gel en Brazilian Crush geven je een topervaring met onweerstaanbare geuren van pistache  caramel. Bodylicious en klaar om te gaan! Bum Bum-liefhebbers weten dat het laagsgewijs aanbrengen van di...","https://media.douglas.nl/medias/jMQPAC1005651-0-global.jpg?context=bWFzdGVyfGltYWdlc3wyNDQ0Mzh8aW1hZ2UvanBlZ3xhREUyTDJnek5pODJNemswTnpRMU1qRTROalkxTkM5cVRWRlFRVU14TURBMU5qVXhYekJmWjJ4dlltRnNMbXB3Wnd8ZTM5ZWM4YjkxNzViNjNkYWJkMTdjYjJmZGQ3NjMwNWU3NWYxNzdkODFkMTBjYzdkMmIxZGQwZjNiODk4YTc0MQ&grid=true","4.8","589","douglas.nl","https://www.douglas.nl/nl/p/5010587085","€ 30,00","","4.8","sol-de-janeiro-jet-set","Jet Set - Sol de Janeiro | GlowLow","Jet Set van Sol de Janeiro. € 30,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010657012_1755356303101_jubqqpekp","Self Tanning Foam Ultra Dark","Bondi Sands","","Zomer","Zelfbruiner","€ 21,99","€ 24,99","12","200 ml","AVAILABLE","Zon, zee en strand: een benijdenswaardig Australisch plaatje. Ervaar het volgende niveau bij het zelfbruinen met Bondi Sands Ultra Dark Self Tanning Foam. Met actieve, dubbele zelfbruiningsmiddelen en de kenmerkende kokosgeur zal dit luchtige zelfbruinende schuim zich ontwikkelen tot een diepbruine Australische teint.• Hoogwaardige kwaliteit• Dubbele werking• Kokosgeur","https://media.douglas.nl/medias/2e53RT1024041-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w5NDQ3NHxpbWFnZS9qcGVnfGFEbG1MMmcyTnk4ek5ESXhOVGd3TURNME1EVXhNQzh5WlRVelVsUXhNREkwTURReFh6QmZaR2RzTFU1TUxtcHdad3w2NjgyNTBmNWEzMjMwZmZkODFhMWJkZGVmYjkxOTE5ODI1ZGY4NzY1Y2U1MjhkMzE3NzBjNGRkYzM5OGI5N2Y2&grid=true","4.5","29","douglas.nl","https://www.douglas.nl/nl/p/5010657012","€ 21,99","","4.5","bondi-sands-self-tanning-foam-ultra-dark","Self Tanning Foam Ultra Dark - Bondi Sands | GlowLow","Self Tanning Foam Ultra Dark van Bondi Sands. € 21,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010665082_1755356303101_kfcb74c77","Lash Curve Mascara","Douglas Collection","Make-Up","Zomer","Mascara","€ 16,99","€ 16,99","","9 ml","AVAILABLE","Douglas Collection - Make-Up Lash Curve MascaraLash Curve Mascara by DouglasIndrukwekkende wimpers, here we come! Deze high-tech formule rekt elke afzonderlijke wimper uit en zorgt voor een geweldig krullend en verlengend effect dat de hele dag op zijn plaats blijft en dat gemakkelijk kan worden verwijderd met alleen warm water.De gebogen vorm van het borsteltje en de ruimte tussen de borstelharen helpen om elke wimper te scheiden en te definiëren en het product op te slaan om de wimpers dikk...","https://media.douglas.nl/medias/Y2gwzu338844-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w3MDYzNzJ8aW1hZ2UvcG5nfGFHSTBMMmhpTkM4MU1EUTJPRFUzTnpjek9EYzRNaTlaTW1kM2VuVXpNemc0TkRSZk1GOWtaMnd0VGt3dWNHNW58ZjcwZGNjMTU2ODM2NGNmOGIzMjY2ZDc2OGVkYzI1MzFkNjkyNWYwYWMzYTA1NWUzMmRiYWIzMTAwNWY5ZmYxNw&grid=true&transparent=true","4.1","39","douglas.nl","https://www.douglas.nl/nl/p/5010665082","€ 16,99","","4.1","douglas-collection-lash-curve-mascara","Lash Curve Mascara - Douglas Collection | GlowLow","Lash Curve Mascara van Douglas Collection. € 16,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_M000573002_1755356303101_s0j8um5n0","Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer SPF 15","Estée Lauder","DayWear","Zomer","Getinte dagcrème","€ 20,00","€ 20,00","","15 ml","AVAILABLE","Deze unieke, getinte moisturizer verbetert elke huidteint en zorgt voor een gezonde, egale gloed. Hij biedt daarnaast alle geavanceerde beschermende voordelen van DayWear, beschermt tegen tekenen van vroegtijdige huidveroudering en vermindert het zichtbaarheid ervan. DayWear helpt de huid te beschermen met een geavanceerde breedspectrum zonnefilter. DayWear Sheertint Release Moisturizer zorgt voor een zichtbare vermindering van de eerste tekenen van huidveroudering zoals een doffe huid en fij...","https://media.douglas.nl/medias/zS9WTm877580-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w1NTY2OXxpbWFnZS9qcGVnfGFHSmpMMmhqTkM4Mk5ETTVOak15TVRRMU5qRTFPQzk2VXpsWFZHMDROemMxT0RCZk1GOWtaMnd0VGt3dWFuQm58MjQwZWMwNzVhNmU4MmEzOGQ5YmM0YjlhYTIyOTI3NTA5MThlZjI3OWM5YTY3YWZkZjk0Mzc3MDUwYTI1ODJiZQ&grid=true","4.7","437","douglas.nl","https://www.douglas.nl/nl/p/m000573002?variant=877580","€ 20,00","","4.7","est-e-lauder-multi-protection-anti-oxidant-sheer-tint-release-moisturizer-spf-15","Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer SPF 15 - Estée Lauder | GlowLow","Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer SPF 15 van Estée Lauder. € 20,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_1010209304_1755356303101_79mzrz3m8","Eau de Toilette","Hugo Boss","Boss Bottled","Zomer","Eau de toilette","€ 50,91","€ 119,00","57.22","100 ml","AVAILABLE","BOSS Bottled Eau de Toilette  De man die BOSS draagt, streeft naar succes. Hij is competitief, gedreven en ambitieus. Hij vaart dag in dag uit op eigen kracht. Zijn succesgerichte aanpak en hoge staat van paraatheid zijn onlosmakelijk verbonden met BOSS Bottled Eau de Toilette for Men. Zelfverzekerd en eigentijds. BOSS Bottled is BOSS ingekapseld in een eau de toilette . Al even elegant als stijlvol, de iconische geur is speciaal ontwikkeld voor de moderne man. De frisse en sensuele noten van...","https://media.douglas.nl/medias/GErFLR258400-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3wxMjQ1MDZ8aW1hZ2UvcG5nfGFEazRMMmcyTnk4MU1ETXpNekEwT0RnNU56VTJOaTlIUlhKR1RGSXlOVGcwTURCZk1GOWtaMnd0VGt3dWNHNW58ZTBjNTRkMTA4NzE3MDM4MGE5ZWZkY2ZjNDdlOWE2MTZlNTM2MmE0NjcwN2Q4OWMwZGYwYzA0YzhiYzgwMzk0YQ&grid=true","4.2","474","douglas.nl","https://www.douglas.nl/nl/p/1010209304?variant=258400","€ 50,91","","4.2","hugo-boss-eau-de-toilette","Eau de Toilette - Hugo Boss | GlowLow","Eau de Toilette van Hugo Boss. € 50,91. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011545270_1755356303101_uwkqw83o3","24HR Wear","bareMinerals","BAREPRO®","Zomer","Foundation","€ 44,00","€ 44,00","","30 ml","AVAILABLE","BAREPRO® 24HR Wear Liquid Foundation is een unieke formule die verzadigd is met pigmenten die de huidskleur nabootsen, olie-absorberende mineralen en huidvriendelijke ingrediënten voor ademende, onopvallende, langdurige dekking. 24 uur matte wear** + 24 uur comfort*.Geformuleerd met verhelderend hergebruikt granaatappel-schilextract en mineralenpoeders om de huidteint in 7 dagen te egaliseren.*Lichtgewicht op de huid, zonder witte waas, bevat het Zinkoxide om de huid te beschermen tegen schad...","https://media.douglas.nl/medias/uOkNOp1202042-0-global.jpg?context=bWFzdGVyfGltYWdlc3w5Mzg3OXxpbWFnZS9qcGVnfGFHVm1MMmc0T0M4Mk16Y3lNRFE1TlRZM056UTNNQzkxVDJ0T1QzQXhNakF5TURReVh6QmZaMnh2WW1Gc0xtcHdad3xmMGVhYzljYWQ0NjM4NWUwYjk3ZTM3MDRlZjMxODA1YmU5OGNkZDRhZTY0MTMxZjIxNjFlNjNmNTE2NDVkODA0&grid=true","4","1","douglas.nl","https://www.douglas.nl/nl/p/5011545270?variant=1202042","€ 44,00","","4","bareminerals-24hr-wear","24HR Wear - bareMinerals | GlowLow","24HR Wear van bareMinerals. € 44,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5002962023_1755356303101_t6wjc8urp","Invisible Spray High Protection SPF30","La Roche-Posay","Anthelios","Zomer","Zonnespray","€ 27,95","€ 27,95","","200 ml","AVAILABLE","La Roche-Posay Anthelios Onzichtbare Spray SPF30 met parfum biedt een zeer hoge breedspectrum bescherming tegen UV-A- en UV-B-stralen, dankzij de XL-Protect filtertechnologie. Zijn frisse en lichte textuur laat geen witte sporen na en is geschikt voor alle huidtypes. De formule met Netlock-technologie creëert een sterk netwerk van beschermingsmechanismen voor een homogene bescherming tegen de schadelijke gevolgen van UV-A-, UV-B-, infrarood A-stralen en vervuiling. Aangenaam en speciaal gefor...","https://media.douglas.nl/medias/b9SEuk688106-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3w1ODQzOXxpbWFnZS9qcGVnfGFESTVMMmd5WXk4Mk5EUXpNVEF6TVRrME16RTVPQzlpT1ZORmRXczJPRGd4TURaZk1GOWtaMnd0VGt3dWFuQm58OTk3YTI1ZThjZTAzMmI2NjIxNTQyZDU5ZjEyNWY0Zjc4ZmUwZGJmZmViMGI0MzQ3YWQzMGE4YmVlNDJkMTgwOQ&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5002962023","€ 27,95","","","la-roche-posay-invisible-spray-high-protection-spf30","Invisible Spray High Protection SPF30 - La Roche-Posay | GlowLow","Invisible Spray High Protection SPF30 van La Roche-Posay. € 27,95. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010792037_1755356303101_3yqqb5v39","Eau de Parfum","Versace","Dylan Purple","Zomer","Eau de parfum","€ 96,00","€ 125,00","23.2","100 ml","AVAILABLE","Versace Dylan Purple - Eau de ParfumVersace pour femme Dylan Purple is een opvallende frisse en kleurrijke geur met lichte fruitnoten van verse sinaasappel en sappige peer die ongemerkt overgaan in een explosie van paarse bloemen waaronder de fresia die neerdaalt op een rots van muskachtige noten en elke vrouw sensueel en zelfverzekerd achterlaat.Het gezicht van deze nieuwe geur is Iris Law;  “vrijgevochten, uniek, slim en een beetje wild”, aldus Donatella Versace.Geurnoot; BloemigTopnoot; Bi...","https://media.douglas.nl/medias/hcsXl91040971-0-dgl-NL.jpg?context=bWFzdGVyfGltYWdlc3wxMzM1OTh8aW1hZ2UvanBlZ3xhR05rTDJnellTOHlOekV5TWpnM05qTTRNekkyTWk5b1kzTlliRGt4TURRd09UY3hYekJmWkdkc0xVNU1MbXB3Wnd8YmQ4YTZiNjgxOWU1MTJhZjllODExYzNlZjZlNTViN2JlZjdlMjUzZDYxOTQ2YWRiMzgxMGJiMjYzZDcyZWM0ZQ&grid=true","4.7","75","douglas.nl","https://www.douglas.nl/nl/p/5010792037?variant=1040971","€ 96,00","","4.7","versace-eau-de-parfum","Eau de Parfum - Versace | GlowLow","Eau de Parfum van Versace. € 96,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_3001016002_1755356303101_qlznlhp8a","Sauvage","DIOR","Sauvage","Zomer","Eau de toilette","€ 75,60","€ 96,00","21.25","60 ml","AVAILABLE","Dior Sauvage Eau de ToiletteDe 100 ml en 30 ml zijn navulbaar en daarom duurzamere keuzes.Sauvage is een creatie geïnspireerd door wijd open vlaktes. Een ozonblauwe lucht boven een rotsachtig landschap, witgloeiend onder de woestijnzon. De sterk aanwezige citrus noot in Sauvage Eau de Toilette wordt krachtig ondersteund door de nobele amberachtige toets van ambroxan, harsachtig elemi en hout dat het geheel bij elkaar brengt. Het kenmerkende geurspoor is herkenbaar uit duizenden en is uniek* i...","https://media.douglas.nl/medias/WOIMl4876970-0-dgl-NL.png?context=bWFzdGVyfGltYWdlc3w2NjI5MzV8aW1hZ2UvcG5nfGFHSTVMMmd4WXk4MU1EUTBOVE0zTlRnek1qQTVOQzlYVDBsTmJEUTROelk1TnpCZk1GOWtaMnd0VGt3dWNHNW58ZGUwODEwMjg4MGRiOTJhMzE5ZGRhY2I0MDdjODk1MmQxNzU1YjY1MDM2ZTU3YTUwNDUyYzI1YTQxOTg4Y2EwNg&grid=true&transparent=true","4.8","208","douglas.nl","https://www.douglas.nl/nl/p/3001016002?variant=876970","€ 75,60","","4.8","dior-sauvage","Sauvage - DIOR | GlowLow","Sauvage van DIOR. € 75,60. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010255114_1755356303101_hz7kjvj86","Rouge Eau de Parfum","Givenchy","L’Interdit","Zomer","Eau de parfum","€ 68,80","€ 86,00","20","35 ml","AVAILABLE","Givenchy L’Interdit Rouge Eau de Parfum - DamesgeurGeef toe aan de sensatie van het verbodene met de L’Interdit Eau de Parfum Rouge, de nieuwe sensuele en vurige geur van Givenchy.Dit parfum voor vrouwen onthult een wit boeket met vurig rode tint.Sensuele Tuberoos en Jasmijn worden geprikkeld door een vurig akkoord van Rode Peper, Bloedsinaasappel, Gember en Sandelhout.GeurnotenTopnoten: Witte bloemen  BloedsinaasappelHartnoten: Pimento bladeren en GemberBasisnoten: Vetiver, Patchouli en Sand...","https://media.douglas.nl/medias/qy5GAa260279-0-global.png?context=bWFzdGVyfGltYWdlc3w1NjMzMXxpbWFnZS9wbmd8YUdKaEwyZzFaaTgxTURNeU9UazRPRGt5TXpReU1pOXhlVFZIUVdFeU5qQXlOemxmTUY5bmJHOWlZV3d1Y0c1bnwyNWY0ZDg3YTUxNGNmNDQ3OWVhM2VjYzljYmU0OWQ2NGFkN2M4MDVhMDIxYWNhZTgzYzEzMjI4M2U4MWRlNGFh&grid=true","4.7","134","douglas.nl","https://www.douglas.nl/nl/p/5010255114","€ 68,80","","4.7","givenchy-rouge-eau-de-parfum","Rouge Eau de Parfum - Givenchy | GlowLow","Rouge Eau de Parfum van Givenchy. € 68,80. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5011432000_1755356303101_pe4s8pm9h","CRYSTAL NOIR PARFUM","Versace","Crystal Noir","Zomer","Parfum","€ 129,00","€ 175,00","26.29","90 ml","AVAILABLE","Verrijkt met een verrassend akkoord van gekaramelliseerd rood fruit, bereiken de topnoten een nieuw niveau van verslaving, rijk en overvloedig.De bloemige en fruitige facetten worden krachtig en helder door Helvetolide®, een levendige en verleidelijke upcycled muskusnoot met een unieke structuur, waarvan de bloemige en licht fruitige ondertonen direct vanaf de topnoten waarneembaar zijn.De drydown evolueert naar een intense mix van verfijnde houtachtige en amberachtige moleculen, waaronder de...","https://media.douglas.nl/medias/32Ri2w1178717-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNTAwNjh8aW1hZ2UvanBlZ3xhREpqTDJnMU9TODJNemN6TWpJNU5qazNORE0yTmk4ek1sSnBNbmN4TVRjNE56RTNYekJmWjJ4dlltRnNMbXB3Wnd8NmFhNGE2M2M5YmM5YTFiNjg0ZmZiZGMwNzBkMzg4NDgwMTliNWY1NmJlMWNiNzc3YjY5MTk0OTBiOWQ0NzAwZA&grid=true","","","douglas.nl","https://www.douglas.nl/nl/p/5011432000?variant=1178717","€ 129,00","","","versace-crystal-noir-parfum","CRYSTAL NOIR PARFUM - Versace | GlowLow","CRYSTAL NOIR PARFUM van Versace. € 129,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_5010141012_1755356303101_2bemrb45t","High Gloss","KYLIE COSMETICS","","Zomer","Lipgloss","€ 20,99","€ 20,99","","3.6 g","AVAILABLE","Kylie Cosmetics High GlossDe High Gloss lipgloss glijdt moeiteloos over de lippen en zorgt onmiddellijk voor een liplook boordevol kleur en multidimensionale glans. Hij geeft je lippen een glossy, comfortabele finish die niet kleverig aanvoelt. Je kunt hem afzonderlijk of als toplaagje over je lipstick aanbrengen, in de kleur die het beste aansluit bij jouw huidteint. Ultra glanzende textuurVoelt niet plakkerigVoelt comfortabel en is gemakkelijk aan te brengenAlleen te gebruiken of als laagje...","https://media.douglas.nl/medias/awPO0v1116110-0-global.jpg?context=bWFzdGVyfGltYWdlc3w2MjEwOHxpbWFnZS9qcGVnfGFEYzFMMmd6Wmk4Mk16ZzRNekk1T0Rnek1qUXhOQzloZDFCUE1IWXhNVEUyTVRFd1h6QmZaMnh2WW1Gc0xtcHdad3wyNDdiYzRjNDRmYTU3MzIxMTVhNzE5ZjFjNTdjODYxZDkyMzgyM2E3YTUyN2ZjZDNmNTk3ZjI0ZjRkYzlhZjJm&grid=true","4.3","350","douglas.nl","https://www.douglas.nl/nl/p/5010141012?variant=1116110","€ 20,99","","4.3","kylie-cosmetics-high-gloss","High Gloss - KYLIE COSMETICS | GlowLow","High Gloss van KYLIE COSMETICS. € 20,99. Vergelijk prijzen van meerdere webshops en vind de beste deal."
"DGL_3001027946_1755356303101_yzwm2bdc4","Dipbrow® Pomade","Anastasia Beverly Hills","","Zomer","Wenkbrauwpoeder","€ 24,00","€ 24,00","","4 g","AVAILABLE","Anastasia Beverly Hills DIPBROW® Pomade is een volledig gepigmenteerde, waterdichte pomade die kan worden gebruikt om wenkbrauwen in te vullen en te detailleren. De duurzame, verwerkbare formule glijdt over de huid, droogt snel en blijft zitten, waardoor u moeiteloos, natuurlijk ogende getextureerde wenkbrauwen met gemak kunt creëren. •Waterbestendige formule blijft langdurige zitten en slijt niet. •Hoog-pigmentformule glijdt gemakkelijk over de huid en droogt snel. •Maakt een veelzijdige toe...","https://media.douglas.nl/medias/Tkt11v798415-0-global.jpg?context=bWFzdGVyfGltYWdlc3w1MTI3MXxpbWFnZS9qcGVnfGFEYzNMMmhoTWk4Mk16VTNPVE16TlRVMU56RTFNQzlVYTNReE1YWTNPVGcwTVRWZk1GOW5iRzlpWVd3dWFuQm58Y2Y4ZWViZTE2MGI4YjcxMjFiMTIxZDhlYzYwNTY0ZjRjYzhiNWQ2ZTdlZWY2Y2NjMWNjMjc1NDRmZWVlYTdlZg&grid=true","4.7","326","douglas.nl","https://www.douglas.nl/nl/p/3001027946?variant=798415","€ 24,00","","4.7","anastasia-beverly-hills-dipbrow-pomade","Dipbrow® Pomade - Anastasia Beverly Hills | GlowLow","Dipbrow® Pomade van Anastasia Beverly Hills. € 24,00. Vergelijk prijzen van meerdere webshops en vind de beste deal."
